node_index,transcript_id,protein_id,split,is_labeled,seed,species,task,target_column
837,ENST00000261483,ENSP00000261483.4,val,True,8,human,known,NC3
838,ENST00000261497,ENSP00000261497.4,train,True,8,human,known,NC3
839,ENST00000261507,ENSP00000261507.6,train,True,8,human,known,NC3
840,ENST00000261509,ENSP00000261509.6,train,True,8,human,known,NC3
841,ENST00000261520,ENSP00000261520.4,train,True,8,human,known,NC3
842,ENST00000261531,ENSP00000261531.8,train,True,8,human,known,NC3
843,ENST00000261537,ENSP00000261537.6,train,True,8,human,known,NC3
844,ENST00000261574,ENSP00000261574.5,train,True,8,human,known,NC3
845,ENST00000261590,ENSP00000261590.8,train,True,8,human,known,NC3
846,ENST00000261593,ENSP00000261593.3,train,True,8,human,known,NC3
847,ENST00000261597,ENSP00000261597.4,val,True,8,human,known,NC3
848,ENST00000261600,ENSP00000261600.6,train,True,8,human,known,NC3
849,ENST00000261601,ENSP00000261601.6,val,True,8,human,known,NC3
850,ENST00000261609,ENSP00000261609.8,train,True,8,human,known,NC3
851,ENST00000261622,ENSP00000261622.4,train,True,8,human,known,NC3
852,ENST00000261637,ENSP00000261637.4,train,True,8,human,known,NC3
853,ENST00000261643,ENSP00000261643.3,test,True,8,human,known,NC3
854,ENST00000261647,ENSP00000261647.5,test,True,8,human,known,NC3
855,ENST00000261667,ENSP00000261667.3,train,True,8,human,known,NC3
856,ENST00000261693,ENSP00000261693.6,train,True,8,human,known,NC3
857,ENST00000261700,ENSP00000261700.3,train,True,8,human,known,NC3
858,ENST00000261708,ENSP00000261708.4,val,True,8,human,known,NC3
859,ENST00000261714,ENSP00000261714.6,test,True,8,human,known,NC3
860,ENST00000261716,ENSP00000261716.3,train,True,8,human,known,NC3
861,ENST00000261721,ENSP00000261721.4,train,True,8,human,known,NC3
862,ENST00000261733,ENSP00000261733.2,train,True,8,human,known,NC3
863,ENST00000261735,ENSP00000261735.3,train,True,8,human,known,NC3
864,ENST00000261739,ENSP00000261739.4,train,True,8,human,known,NC3
865,ENST00000261745,ENSP00000261745.4,train,True,8,human,known,NC3
866,ENST00000261758,ENSP00000261758.4,train,True,8,human,known,NC3
867,ENST00000261776,ENSP00000261776.5,test,True,8,human,known,NC3
868,ENST00000261778,ENSP00000261778.1,val,True,8,human,known,NC3
869,ENST00000261783,ENSP00000261783.3,test,True,8,human,known,NC3
870,ENST00000261813,ENSP00000261813.4,test,True,8,human,known,NC3
871,ENST00000261819,ENSP00000261819.3,train,True,8,human,known,NC3
872,ENST00000261822,ENSP00000261822.5,train,True,8,human,known,NC3
873,ENST00000261842,ENSP00000261842.5,train,True,8,human,known,NC3
874,ENST00000261854,ENSP00000261854.5,train,True,8,human,known,NC3
875,ENST00000261858,ENSP00000261858.2,test,True,8,human,known,NC3
876,ENST00000261866,ENSP00000261866.7,train,True,8,human,known,NC3
877,ENST00000261868,ENSP00000261868.5,train,True,8,human,known,NC3
878,ENST00000261875,ENSP00000261875.5,val,True,8,human,known,NC3
879,ENST00000261880,ENSP00000261880.5,train,True,8,human,known,NC3
880,ENST00000261881,ENSP00000261881.4,train,True,8,human,known,NC3
881,ENST00000261884,ENSP00000261884.3,train,True,8,human,known,NC3
882,ENST00000261888,ENSP00000261888.6,val,True,8,human,known,NC3
883,ENST00000261893,ENSP00000261893.4,train,True,8,human,known,NC3
884,ENST00000261900,ENSP00000261900.3,train,True,8,human,known,NC3
885,ENST00000261908,ENSP00000261908.6,val,True,8,human,known,NC3
886,ENST00000261942,ENSP00000261942.6,val,True,8,human,known,NC3
887,ENST00000261951,ENSP00000261951.4,val,True,8,human,known,NC3
888,ENST00000261965,ENSP00000261965.3,val,True,8,human,known,NC3
889,ENST00000262013,ENSP00000262013.7,train,True,8,human,known,NC3
890,ENST00000262027,ENSP00000262027.5,train,True,8,human,known,NC3
891,ENST00000262030,ENSP00000262030.3,train,True,8,human,known,NC3
892,ENST00000262031,ENSP00000262031.5,train,True,8,human,known,NC3
893,ENST00000262033,ENSP00000262033.6,test,True,8,human,known,NC3
894,ENST00000262039,ENSP00000262039.3,train,True,8,human,known,NC3
895,ENST00000262043,ENSP00000262043.4,test,True,8,human,known,NC3
896,ENST00000262067,ENSP00000262067.4,train,True,8,human,known,NC3
897,ENST00000262077,ENSP00000262077.3,train,True,8,human,known,NC3
898,ENST00000262096,ENSP00000262096.8,val,True,8,human,known,NC3
899,ENST00000262102,ENSP00000262102.6,train,True,8,human,known,NC3
900,ENST00000262109,ENSP00000262109.7,train,True,8,human,known,NC3
901,ENST00000262120,ENSP00000262120.5,train,True,8,human,known,NC3
902,ENST00000262134,ENSP00000262134.5,train,True,8,human,known,NC3
903,ENST00000262144,ENSP00000262144.6,train,True,8,human,known,NC3
904,ENST00000262146,ENSP00000262146.4,train,True,8,human,known,NC3
905,ENST00000262160,ENSP00000262160.6,val,True,8,human,known,NC3
906,ENST00000262177,ENSP00000262177.4,train,True,8,human,known,NC3
907,ENST00000262187,ENSP00000262187.5,val,True,8,human,known,NC3
908,ENST00000262188,ENSP00000262188.8,train,True,8,human,known,NC3
909,ENST00000262193,ENSP00000262193.6,val,True,8,human,known,NC3
910,ENST00000262198,ENSP00000262198.3,test,True,8,human,known,NC3
911,ENST00000262213,ENSP00000262213.2,train,True,8,human,known,NC3
912,ENST00000262215,ENSP00000262215.3,test,True,8,human,known,NC3
913,ENST00000262225,ENSP00000262225.3,train,True,8,human,known,NC3
914,ENST00000262238,ENSP00000262238.4,train,True,8,human,known,NC3
915,ENST00000262241,ENSP00000262241.5,train,True,8,human,known,NC3
916,ENST00000262244,ENSP00000262244.5,train,True,8,human,known,NC3
917,ENST00000262288,ENSP00000262288.3,train,True,8,human,known,NC3
918,ENST00000262302,ENSP00000262302.9,val,True,8,human,known,NC3
919,ENST00000262319,ENSP00000262319.6,train,True,8,human,known,NC3
920,ENST00000262320,ENSP00000262320.3,train,True,8,human,known,NC3
921,ENST00000262367,ENSP00000262367.5,train,True,8,human,known,NC3
922,ENST00000262374,ENSP00000262374.5,train,True,8,human,known,NC3
923,ENST00000262375,ENSP00000262375.4,train,True,8,human,known,NC3
924,ENST00000262376,ENSP00000262376.5,train,True,8,human,known,NC3
925,ENST00000262384,ENSP00000262384.3,test,True,8,human,known,NC3
926,ENST00000262395,ENSP00000262395.5,test,True,8,human,known,NC3
927,ENST00000262406,ENSP00000262406.9,train,True,8,human,known,NC3
928,ENST00000262415,ENSP00000262415.2,test,True,8,human,known,NC3
929,ENST00000262428,ENSP00000262428.4,train,True,8,human,known,NC3
930,ENST00000262430,ENSP00000262430.4,train,True,8,human,known,NC3
931,ENST00000262432,ENSP00000262432.9,train,True,8,human,known,NC3
932,ENST00000262435,ENSP00000262435.9,train,True,8,human,known,NC3
933,ENST00000262442,ENSP00000262442.3,val,True,8,human,known,NC3
934,ENST00000262450,ENSP00000262450.3,train,True,8,human,known,NC3
935,ENST00000262455,ENSP00000262455.6,train,True,8,human,known,NC3
936,ENST00000262460,ENSP00000262460.4,train,True,8,human,known,NC3
937,ENST00000262461,ENSP00000262461.2,train,True,8,human,known,NC3
938,ENST00000262464,ENSP00000262464.4,train,True,8,human,known,NC3
939,ENST00000262494,ENSP00000262494.7,train,True,8,human,known,NC3
940,ENST00000262498,ENSP00000262498.3,train,True,8,human,known,NC3
941,ENST00000262506,ENSP00000262506.3,train,True,8,human,known,NC3
942,ENST00000262507,ENSP00000262507.5,test,True,8,human,known,NC3
943,ENST00000262518,ENSP00000262518.4,test,True,8,human,known,NC3
944,ENST00000262519,ENSP00000262519.8,train,True,8,human,known,NC3
945,ENST00000262525,ENSP00000262525.4,test,True,8,human,known,NC3
946,ENST00000262613,ENSP00000262613.5,val,True,8,human,known,NC3
947,ENST00000262623,ENSP00000262623.2,train,True,8,human,known,NC3
948,ENST00000262633,ENSP00000262633.3,train,True,8,human,known,NC3
949,ENST00000262643,ENSP00000262643.3,val,True,8,human,known,NC3
950,ENST00000262644,ENSP00000262644.4,train,True,8,human,known,NC3
951,ENST00000262646,ENSP00000262646.7,train,True,8,human,known,NC3
952,ENST00000262662,ENSP00000262662.1,train,True,8,human,known,NC3
953,ENST00000262710,ENSP00000262710.1,train,True,8,human,known,NC3
954,ENST00000262719,ENSP00000262719.4,train,True,8,human,known,NC3
955,ENST00000262776,ENSP00000262776.2,train,True,8,human,known,NC3
956,ENST00000262794,ENSP00000262794.5,val,True,8,human,known,NC3
957,ENST00000262809,ENSP00000262809.3,train,True,8,human,known,NC3
958,ENST00000262815,ENSP00000262815.9,train,True,8,human,known,NC3
959,ENST00000262843,ENSP00000262843.6,train,True,8,human,known,NC3
960,ENST00000262844,ENSP00000262844.5,train,True,8,human,known,NC3
961,ENST00000262848,ENSP00000262848.5,train,True,8,human,known,NC3
962,ENST00000262887,ENSP00000262887.5,train,True,8,human,known,NC3
963,ENST00000346618,ENSP00000262904.4,train,True,8,human,known,NC3
964,ENST00000262919,ENSP00000262919.5,train,True,8,human,known,NC3
965,ENST00000262932,ENSP00000262932.3,test,True,8,human,known,NC3
966,ENST00000262942,ENSP00000262942.5,train,True,8,human,known,NC3
967,ENST00000262947,ENSP00000262947.2,train,True,8,human,known,NC3
968,ENST00000262948,ENSP00000262948.4,val,True,8,human,known,NC3
969,ENST00000262962,ENSP00000262962.6,test,True,8,human,known,NC3
970,ENST00000262971,ENSP00000262971.1,val,True,8,human,known,NC3
971,ENST00000262982,ENSP00000262982.2,train,True,8,human,known,NC3
972,ENST00000262990,ENSP00000262990.4,test,True,8,human,known,NC3
973,ENST00000262995,ENSP00000262995.4,train,True,8,human,known,NC3
974,ENST00000263025,ENSP00000263025.4,train,True,8,human,known,NC3
975,ENST00000263026,ENSP00000263026.5,test,True,8,human,known,NC3
976,ENST00000263033,ENSP00000263033.5,test,True,8,human,known,NC3
977,ENST00000263035,ENSP00000263035.4,train,True,8,human,known,NC3
978,ENST00000263036,ENSP00000263036.3,train,True,8,human,known,NC3
979,ENST00000263038,ENSP00000263038.4,val,True,8,human,known,NC3
980,ENST00000263063,ENSP00000263063.3,train,True,8,human,known,NC3
981,ENST00000263073,ENSP00000263073.5,train,True,8,human,known,NC3
982,ENST00000263087,ENSP00000263087.4,train,True,8,human,known,NC3
983,ENST00000263088,ENSP00000263088.5,train,True,8,human,known,NC3
984,ENST00000263092,ENSP00000263092.5,train,True,8,human,known,NC3
985,ENST00000263102,ENSP00000263102.6,train,True,8,human,known,NC3
986,ENST00000263119,ENSP00000263119.5,val,True,8,human,known,NC3
987,ENST00000263125,ENSP00000263125.5,test,True,8,human,known,NC3
988,ENST00000263168,ENSP00000263168.3,train,True,8,human,known,NC3
989,ENST00000263202,ENSP00000263202.9,test,True,8,human,known,NC3
990,ENST00000263205,ENSP00000263205.7,train,True,8,human,known,NC3
991,ENST00000263208,ENSP00000263208.5,val,True,8,human,known,NC3
992,ENST00000351989,ENSP00000263209.3,train,True,8,human,known,NC3
993,ENST00000263212,ENSP00000263212.5,test,True,8,human,known,NC3
994,ENST00000263228,ENSP00000263228.3,train,True,8,human,known,NC3
995,ENST00000263238,ENSP00000263238.2,train,True,8,human,known,NC3
996,ENST00000263239,ENSP00000263239.2,train,True,8,human,known,NC3
997,ENST00000263245,ENSP00000263245.5,test,True,8,human,known,NC3
998,ENST00000263246,ENSP00000263246.3,train,True,8,human,known,NC3
999,ENST00000263253,ENSP00000263253.7,train,True,8,human,known,NC3
1000,ENST00000263256,ENSP00000263256.6,test,True,8,human,known,NC3
1001,ENST00000263274,ENSP00000263274.6,train,True,8,human,known,NC3
1002,ENST00000263275,ENSP00000263275.4,test,True,8,human,known,NC3
1003,ENST00000263277,ENSP00000263277.2,train,True,8,human,known,NC3
1004,ENST00000263346,ENSP00000263346.8,train,True,8,human,known,NC3
1005,ENST00000263354,ENSP00000263354.2,train,True,8,human,known,NC3
1006,ENST00000263368,ENSP00000263368.3,val,True,8,human,known,NC3
1007,ENST00000263383,ENSP00000263383.3,train,True,8,human,known,NC3
1008,ENST00000263384,ENSP00000263384.6,train,True,8,human,known,NC3
1009,ENST00000263388,ENSP00000263388.1,val,True,8,human,known,NC3
1010,ENST00000263390,ENSP00000263390.3,train,True,8,human,known,NC3
1011,ENST00000263401,ENSP00000263401.5,train,True,8,human,known,NC3
1012,ENST00000263440,ENSP00000263440.5,train,True,8,human,known,NC3
1013,ENST00000263461,ENSP00000263461.5,train,True,8,human,known,NC3
1014,ENST00000263559,ENSP00000263559.6,val,True,8,human,known,NC3
1015,ENST00000263574,ENSP00000263574.5,test,True,8,human,known,NC3
1016,ENST00000263578,ENSP00000263578.5,test,True,8,human,known,NC3
1017,ENST00000263579,ENSP00000263579.4,train,True,8,human,known,NC3
1018,ENST00000263593,ENSP00000263593.3,test,True,8,human,known,NC3
1019,ENST00000263620,ENSP00000263620.2,train,True,8,human,known,NC3
1020,ENST00000263635,ENSP00000263635.6,train,True,8,human,known,NC3
1021,ENST00000263655,ENSP00000263655.3,train,True,8,human,known,NC3
1022,ENST00000263657,ENSP00000263657.2,train,True,8,human,known,NC3
1023,ENST00000263666,ENSP00000263666.4,train,True,8,human,known,NC3
1024,ENST00000263681,ENSP00000263681.2,train,True,8,human,known,NC3
1025,ENST00000263688,ENSP00000263688.3,train,True,8,human,known,NC3
1026,ENST00000263694,ENSP00000263694.4,val,True,8,human,known,NC3
1027,ENST00000263697,ENSP00000263697.4,train,True,8,human,known,NC3
1028,ENST00000263702,ENSP00000263702.6,train,True,8,human,known,NC3
1029,ENST00000263713,ENSP00000263713.5,val,True,8,human,known,NC3
1030,ENST00000263733,ENSP00000263733.4,test,True,8,human,known,NC3
1031,ENST00000263736,ENSP00000263736.4,train,True,8,human,known,NC3
1032,ENST00000263774,ENSP00000263774.4,test,True,8,human,known,NC3
1033,ENST00000263780,ENSP00000263780.4,train,True,8,human,known,NC3
1034,ENST00000263791,ENSP00000263791.5,train,True,8,human,known,NC3
1035,ENST00000263795,ENSP00000263795.6,train,True,8,human,known,NC3
1036,ENST00000263847,ENSP00000263847.1,train,True,8,human,known,NC3
1037,ENST00000263857,ENSP00000263857.6,train,True,8,human,known,NC3
1038,ENST00000263864,ENSP00000263864.5,train,True,8,human,known,NC3
1039,ENST00000263881,ENSP00000263881.3,train,True,8,human,known,NC3
1040,ENST00000263897,ENSP00000263897.4,val,True,8,human,known,NC3
1041,ENST00000263904,ENSP00000263904.4,train,True,8,human,known,NC3
1042,ENST00000263918,ENSP00000263918.4,train,True,8,human,known,NC3
1043,ENST00000263925,ENSP00000263925.7,train,True,8,human,known,NC3
1044,ENST00000263956,ENSP00000263956.3,train,True,8,human,known,NC3
1045,ENST00000263966,ENSP00000263966.3,train,True,8,human,known,NC3
1046,ENST00000263969,ENSP00000263969.5,train,True,8,human,known,NC3
1047,ENST00000263980,ENSP00000263980.3,train,True,8,human,known,NC3
1048,ENST00000263985,ENSP00000263985.6,test,True,8,human,known,NC3
1049,ENST00000263991,ENSP00000263991.5,train,True,8,human,known,NC3
1050,ENST00000263997,ENSP00000263997.5,train,True,8,human,known,NC3
1051,ENST00000264020,ENSP00000264020.2,val,True,8,human,known,NC3
1052,ENST00000264025,ENSP00000264025.3,val,True,8,human,known,NC3
1053,ENST00000264033,ENSP00000264033.3,train,True,8,human,known,NC3
1054,ENST00000264036,ENSP00000264036.4,train,True,8,human,known,NC3
1055,ENST00000264039,ENSP00000264039.2,train,True,8,human,known,NC3
1056,ENST00000264042,ENSP00000264042.3,train,True,8,human,known,NC3
1057,ENST00000264051,ENSP00000264051.3,test,True,8,human,known,NC3
1058,ENST00000264059,ENSP00000264059.3,val,True,8,human,known,NC3
1059,ENST00000264065,ENSP00000264065.6,train,True,8,human,known,NC3
1060,ENST00000264071,ENSP00000264071.1,test,True,8,human,known,NC3
1061,ENST00000264093,ENSP00000264093.4,train,True,8,human,known,NC3
1062,ENST00000264110,ENSP00000264110.2,train,True,8,human,known,NC3
1063,ENST00000264156,ENSP00000264156.2,train,True,8,human,known,NC3
1064,ENST00000264157,ENSP00000264157.5,train,True,8,human,known,NC3
1065,ENST00000264161,ENSP00000264161.4,train,True,8,human,known,NC3
1066,ENST00000264167,ENSP00000264167.4,train,True,8,human,known,NC3
1067,ENST00000264183,ENSP00000264183.3,train,True,8,human,known,NC3
1068,ENST00000264187,ENSP00000264187.6,train,True,8,human,known,NC3
1069,ENST00000264198,ENSP00000264198.3,train,True,8,human,known,NC3
1070,ENST00000264220,ENSP00000264220.2,val,True,8,human,known,NC3
1071,ENST00000264230,ENSP00000264230.4,train,True,8,human,known,NC3
1072,ENST00000264233,ENSP00000264233.5,val,True,8,human,known,NC3
1073,ENST00000264254,ENSP00000264254.6,train,True,8,human,known,NC3
1074,ENST00000264255,ENSP00000264255.3,train,True,8,human,known,NC3
1075,ENST00000264258,ENSP00000264258.3,train,True,8,human,known,NC3
1076,ENST00000264265,ENSP00000264265.3,train,True,8,human,known,NC3
1077,ENST00000264279,ENSP00000264279.5,train,True,8,human,known,NC3
1078,ENST00000264313,ENSP00000264313.5,train,True,8,human,known,NC3
1079,ENST00000264331,ENSP00000264331.4,train,True,8,human,known,NC3
1080,ENST00000264335,ENSP00000264335.8,train,True,8,human,known,NC3
1081,ENST00000264344,ENSP00000264344.5,train,True,8,human,known,NC3
1082,ENST00000264350,ENSP00000264350.3,test,True,8,human,known,NC3
1083,ENST00000264376,ENSP00000264376.4,train,True,8,human,known,NC3
1084,ENST00000264380,ENSP00000264380.4,train,True,8,human,known,NC3
1085,ENST00000264381,ENSP00000264381.3,train,True,8,human,known,NC3
1086,ENST00000264389,ENSP00000264389.2,train,True,8,human,known,NC3
1087,ENST00000264414,ENSP00000264414.4,train,True,8,human,known,NC3
1088,ENST00000264447,ENSP00000264447.4,train,True,8,human,known,NC3
1089,ENST00000264451,ENSP00000264451.6,train,True,8,human,known,NC3
1090,ENST00000264498,ENSP00000264498.4,test,True,8,human,known,NC3
1091,ENST00000264499,ENSP00000264499.4,train,True,8,human,known,NC3
1092,ENST00000264515,ENSP00000264515.6,train,True,8,human,known,NC3
1093,ENST00000264538,ENSP00000264538.3,train,True,8,human,known,NC3
1094,ENST00000264552,ENSP00000264552.8,test,True,8,human,known,NC3
1095,ENST00000264555,ENSP00000264555.5,train,True,8,human,known,NC3
1096,ENST00000264595,ENSP00000264595.2,train,True,8,human,known,NC3
1097,ENST00000264596,ENSP00000264596.3,train,True,8,human,known,NC3
1098,ENST00000264634,ENSP00000264634.4,train,True,8,human,known,NC3
1099,ENST00000264639,ENSP00000264639.4,train,True,8,human,known,NC3
1100,ENST00000264645,ENSP00000264645.6,test,True,8,human,known,NC3
1101,ENST00000264668,ENSP00000264668.2,train,True,8,human,known,NC3
1102,ENST00000264669,ENSP00000264669.5,train,True,8,human,known,NC3
1103,ENST00000264670,ENSP00000264670.6,val,True,8,human,known,NC3
1104,ENST00000264689,ENSP00000264689.6,train,True,8,human,known,NC3
1105,ENST00000264705,ENSP00000264705.3,train,True,8,human,known,NC3
1106,ENST00000264710,ENSP00000264710.4,train,True,8,human,known,NC3
1107,ENST00000264758,ENSP00000264758.6,train,True,8,human,known,NC3
1108,ENST00000264904,ENSP00000264904.7,test,True,8,human,known,NC3
1109,ENST00000264908,ENSP00000264908.6,train,True,8,human,known,NC3
1110,ENST00000264914,ENSP00000264914.4,train,True,8,human,known,NC3
1111,ENST00000264926,ENSP00000264926.2,train,True,8,human,known,NC3
1112,ENST00000264930,ENSP00000264930.5,train,True,8,human,known,NC3
1113,ENST00000264932,ENSP00000264932.6,train,True,8,human,known,NC3
1114,ENST00000264933,ENSP00000264933.4,train,True,8,human,known,NC3
1115,ENST00000264951,ENSP00000264951.4,val,True,8,human,known,NC3
1116,ENST00000264954,ENSP00000264954.4,train,True,8,human,known,NC3
1117,ENST00000264990,ENSP00000264990.6,train,True,8,human,known,NC3
1118,ENST00000264993,ENSP00000264993.3,train,True,8,human,known,NC3
1119,ENST00000265000,ENSP00000265000.4,train,True,8,human,known,NC3
1120,ENST00000265028,ENSP00000265028.3,train,True,8,human,known,NC3
1121,ENST00000265036,ENSP00000265036.5,train,True,8,human,known,NC3
1122,ENST00000265056,ENSP00000265056.7,train,True,8,human,known,NC3
1123,ENST00000265069,ENSP00000265069.8,train,True,8,human,known,NC3
1124,ENST00000265070,ENSP00000265070.6,train,True,8,human,known,NC3
1125,ENST00000265081,ENSP00000265081.6,train,True,8,human,known,NC3
1126,ENST00000265097,ENSP00000265097.5,test,True,8,human,known,NC3
1127,ENST00000265107,ENSP00000265107.4,train,True,8,human,known,NC3
1128,ENST00000265112,ENSP00000265112.3,train,True,8,human,known,NC3
1129,ENST00000265140,ENSP00000265140.5,train,True,8,human,known,NC3
1130,ENST00000265148,ENSP00000265148.3,train,True,8,human,known,NC3
1131,ENST00000265164,ENSP00000265164.2,train,True,8,human,known,NC3
1132,ENST00000265165,ENSP00000265165.1,train,True,8,human,known,NC3
1133,ENST00000265174,ENSP00000265174.4,test,True,8,human,known,NC3
1134,ENST00000265192,ENSP00000265192.4,train,True,8,human,known,NC3
1135,ENST00000265245,ENSP00000265245.5,val,True,8,human,known,NC3
1136,ENST00000265260,ENSP00000265260.3,train,True,8,human,known,NC3
1137,ENST00000265271,ENSP00000265271.5,train,True,8,human,known,NC3
1138,ENST00000348367,ENSP00000265276.4,train,True,8,human,known,NC3
1139,ENST00000265295,ENSP00000265295.4,train,True,8,human,known,NC3
1140,ENST00000265316,ENSP00000265316.3,train,True,8,human,known,NC3
1141,ENST00000265322,ENSP00000265322.7,train,True,8,human,known,NC3
1142,ENST00000265333,ENSP00000265333.3,train,True,8,human,known,NC3
1143,ENST00000265343,ENSP00000265343.5,test,True,8,human,known,NC3
1144,ENST00000265350,ENSP00000265350.4,train,True,8,human,known,NC3
1145,ENST00000265351,ENSP00000265351.7,train,True,8,human,known,NC3
1146,ENST00000265354,ENSP00000265354.4,val,True,8,human,known,NC3
1147,ENST00000265388,ENSP00000265388.5,train,True,8,human,known,NC3
1148,ENST00000265394,ENSP00000265394.5,train,True,8,human,known,NC3
1149,ENST00000265395,ENSP00000265395.2,test,True,8,human,known,NC3
1150,ENST00000265421,ENSP00000265421.4,train,True,8,human,known,NC3
1151,ENST00000265428,ENSP00000265428.4,train,True,8,human,known,NC3
1152,ENST00000265462,ENSP00000265462.4,val,True,8,human,known,NC3
1153,ENST00000265465,ENSP00000265465.3,val,True,8,human,known,NC3
1154,ENST00000265471,ENSP00000265471.5,train,True,8,human,known,NC3
1155,ENST00000265523,ENSP00000265523.4,train,True,8,human,known,NC3
1156,ENST00000265560,ENSP00000265560.4,test,True,8,human,known,NC3
1157,ENST00000265562,ENSP00000265562.4,train,True,8,human,known,NC3
1158,ENST00000265564,ENSP00000265564.7,train,True,8,human,known,NC3
1159,ENST00000265565,ENSP00000265565.5,test,True,8,human,known,NC3
1160,ENST00000265594,ENSP00000265594.4,train,True,8,human,known,NC3
1161,ENST00000265605,ENSP00000265605.2,train,True,8,human,known,NC3
1162,ENST00000265641,ENSP00000265641.4,train,True,8,human,known,NC3
1163,ENST00000265651,ENSP00000265651.3,train,True,8,human,known,NC3
1164,ENST00000265689,ENSP00000265689.4,val,True,8,human,known,NC3
1165,ENST00000265717,ENSP00000265717.4,train,True,8,human,known,NC3
1166,ENST00000265728,ENSP00000265728.1,test,True,8,human,known,NC3
1167,ENST00000265729,ENSP00000265729.3,train,True,8,human,known,NC3
1168,ENST00000265748,ENSP00000265748.2,val,True,8,human,known,NC3
1169,ENST00000265753,ENSP00000265753.8,train,True,8,human,known,NC3
1170,ENST00000265758,ENSP00000265758.3,train,True,8,human,known,NC3
1171,ENST00000265857,ENSP00000265857.3,train,True,8,human,known,NC3
1172,ENST00000265866,ENSP00000265866.7,val,True,8,human,known,NC3
1173,ENST00000265872,ENSP00000265872.6,train,True,8,human,known,NC3
1174,ENST00000265881,ENSP00000265881.5,train,True,8,human,known,NC3
1175,ENST00000265896,ENSP00000265896.5,train,True,8,human,known,NC3
1176,ENST00000265978,ENSP00000265978.4,train,True,8,human,known,NC3
1177,ENST00000265981,ENSP00000265981.2,train,True,8,human,known,NC3
1178,ENST00000265986,ENSP00000265986.6,train,True,8,human,known,NC3
1179,ENST00000265997,ENSP00000265997.4,train,True,8,human,known,NC3
1180,ENST00000266022,ENSP00000266022.4,train,True,8,human,known,NC3
1181,ENST00000266025,ENSP00000266025.3,train,True,8,human,known,NC3
1182,ENST00000266058,ENSP00000266058.4,train,True,8,human,known,NC3
1183,ENST00000266069,ENSP00000266069.3,train,True,8,human,known,NC3
1184,ENST00000266079,ENSP00000266079.4,train,True,8,human,known,NC3
1185,ENST00000266087,ENSP00000266087.7,train,True,8,human,known,NC3
1186,ENST00000266126,ENSP00000266126.5,train,True,8,human,known,NC3
1187,ENST00000266263,ENSP00000266263.5,train,True,8,human,known,NC3
1188,ENST00000266269,ENSP00000266269.5,val,True,8,human,known,NC3
1189,ENST00000266481,ENSP00000266481.6,train,True,8,human,known,NC3
1190,ENST00000266483,ENSP00000266483.2,test,True,8,human,known,NC3
1191,ENST00000266544,ENSP00000266544.5,train,True,8,human,known,NC3
1192,ENST00000266604,ENSP00000266604.2,train,True,8,human,known,NC3
1193,ENST00000266679,ENSP00000266679.8,train,True,8,human,known,NC3
1194,ENST00000266682,ENSP00000266682.5,train,True,8,human,known,NC3
1195,ENST00000266712,ENSP00000266712.6,train,True,8,human,known,NC3
1196,ENST00000266732,ENSP00000266732.4,val,True,8,human,known,NC3
1197,ENST00000266771,ENSP00000266771.5,val,True,8,human,known,NC3
1198,ENST00000266984,ENSP00000266984.5,train,True,8,human,known,NC3
1199,ENST00000267023,ENSP00000267023.4,val,True,8,human,known,NC3
1200,ENST00000267103,ENSP00000267103.5,train,True,8,human,known,NC3
1201,ENST00000267113,ENSP00000267113.4,val,True,8,human,known,NC3
1202,ENST00000267116,ENSP00000267116.7,train,True,8,human,known,NC3
1203,ENST00000267163,ENSP00000267163.4,train,True,8,human,known,NC3
1204,ENST00000267202,ENSP00000267202.2,train,True,8,human,known,NC3
1205,ENST00000267522,ENSP00000267522.3,train,True,8,human,known,NC3
1206,ENST00000267568,ENSP00000267568.4,train,True,8,human,known,NC3
1207,ENST00000267622,ENSP00000267622.4,train,True,8,human,known,NC3
1208,ENST00000267750,ENSP00000267750.4,train,True,8,human,known,NC3
1209,ENST00000267812,ENSP00000267812.3,train,True,8,human,known,NC3
1210,ENST00000267814,ENSP00000267814.9,train,True,8,human,known,NC3
1211,ENST00000267842,ENSP00000267842.5,train,True,8,human,known,NC3
1212,ENST00000267884,ENSP00000267884.6,train,True,8,human,known,NC3
1213,ENST00000267935,ENSP00000267935.8,train,True,8,human,known,NC3
1214,ENST00000267970,ENSP00000267970.4,train,True,8,human,known,NC3
1215,ENST00000267973,ENSP00000267973.2,train,True,8,human,known,NC3
1216,ENST00000268057,ENSP00000268057.4,train,True,8,human,known,NC3
1217,ENST00000268058,ENSP00000268058.3,train,True,8,human,known,NC3
1218,ENST00000268099,ENSP00000268099.9,train,True,8,human,known,NC3
1219,ENST00000268150,ENSP00000268150.8,train,True,8,human,known,NC3
1220,ENST00000268171,ENSP00000268171.2,train,True,8,human,known,NC3
1221,ENST00000268182,ENSP00000268182.5,train,True,8,human,known,NC3
1222,ENST00000268261,ENSP00000268261.4,train,True,8,human,known,NC3
1223,ENST00000268379,ENSP00000268379.4,train,True,8,human,known,NC3
1224,ENST00000268383,ENSP00000268383.2,train,True,8,human,known,NC3
1225,ENST00000268482,ENSP00000268482.3,train,True,8,human,known,NC3
1226,ENST00000268676,ENSP00000268676.7,train,True,8,human,known,NC3
1227,ENST00000268695,ENSP00000268695.5,test,True,8,human,known,NC3
1228,ENST00000268717,ENSP00000268717.5,train,True,8,human,known,NC3
